"platform","neighbourhood_id","room_type_id","kitchen","tv","wifi","gym","elevator","fridge","heating","hair_dryer","air_conditioning","hot_tub","oven","bbq","coffee","pool","balcony","furniture","microwave","beds","accommodates","bathrooms","bedrooms","price"
"airbnb",9,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,"2",4,NULL,"2","74.60"
"airbnb",9,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,"2",5,"1","2","118.81"
"airbnb",7,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,NULL,NULL,"95.78"
"airbnb",4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NULL,4,NULL,"3",NULL
"airbnb",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",3,NULL,NULL,"142.75"
"airbnb",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,"1",2,NULL,"1","174.99"
"airbnb",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",8,NULL,NULL,"179.59"
"airbnb",6,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,"1",2,NULL,"1","82.89"
"airbnb",15,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"3",5,"1","1","79.21"
"booking",2,4,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"160.7500000000000000"
"airbnb",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"110.52"
"airbnb",15,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"1",1,"1","1","26.71"
"airbnb",12,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,"2",4,"1","2","170.39"
"airbnb",3,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",2,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,"3",6,"1","2","92.10"
"airbnb",17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",3,NULL,NULL,"66.31"
"airbnb",9,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1","1","73.68"
"airbnb",2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"0",4,"1","1","77.36"
"booking",17,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"109.4375000000000000"
"airbnb",2,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"1",2,"1","1","54.34"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,"1",2,"1","0","64.47"
"airbnb",9,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"4",8,"1.5","2","130.78"
"airbnb",3,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,NULL,4,NULL,"2",NULL
"airbnb",4,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"3",6,"1","2","138.15"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,NULL,4,NULL,"1",NULL
"airbnb",15,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"3",6,"2.5","1","215.51"
"airbnb",15,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"4",7,"1","2","78.28"
"airbnb",17,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"1",2,NULL,NULL,"38.68"
"airbnb",2,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,"0",2,"1","1","91.18"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"1",4,"1","1","98.55"
"airbnb",1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"2",8,NULL,NULL,"153.81"
"airbnb",22,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,"2",4,"1.5","1","91.18"
"airbnb",6,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1.5","1","74.60"
"airbnb",20,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2",3,NULL,"1","39.60"
"airbnb",9,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"3",5,"1.5","2","102.23"
"airbnb",1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,"3",4,"2","2","235.00"
"airbnb",2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"35.00"
"airbnb",16,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,"4",6,"1","2","47.89"
"airbnb",18,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",3,"1.5","1","87.50"
"airbnb",22,2,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"1",2,"1","1","44.21"
"airbnb",20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"2",1,"1","1","244.99"
"airbnb",2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"14.74"
"airbnb",12,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"1",3,"1.5","1","48.81"
"airbnb",12,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","4","40.52"
"airbnb",5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"2",3,"1","2","72.76"
"airbnb",7,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,1,NULL,NULL,NULL
"booking",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"196.3750000000000000"
"airbnb",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"80.13"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"2",4,"1","1","68.15"
"airbnb",12,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"6",10,"6.5","6","933.00"
"booking",11,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,NULL,NULL,NULL,NULL,"152.0000000000000000"
"booking",10,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,"120.8750000000000000"
"airbnb",11,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",3,"1","2","114.20"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"4",8,"1","2","86.57"
"airbnb",7,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,"1","47.89"
"airbnb",3,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"1",2,"1","1","58.02"
"booking",16,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,"75.5000000000000000"
"airbnb",10,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,"1",2,"1.5","1","83.81"
"airbnb",5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"3",5,"1","2","92.10"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,NULL,"1","51.58"
"airbnb",14,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NULL,4,NULL,"2",NULL
"airbnb",12,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","51.58"
"airbnb",22,2,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,"1",2,"1","1","38.68"
"booking",10,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"213.1875000000000000"
"booking",5,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,NULL,NULL,NULL,NULL,"101.1250000000000000"
"booking",1,4,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"500.0000000000000000"
"airbnb",13,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,"3",4,NULL,"2","186.04"
"airbnb",17,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","76.44"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,"2",4,"1","1","103.15"
"booking",10,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"68.5625000000000000"
"airbnb",6,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"4",6,"1.5","3","156.57"
"airbnb",4,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1.5","2","91.18"
"airbnb",12,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,NULL,2,"1","1","41.45"
"airbnb",2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1","1","64.47"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,"2",3,"1","1","138.15"
"airbnb",17,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",20,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NULL,3,NULL,"1",NULL
"booking",16,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"72.6250000000000000"
"airbnb",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"138.15"
"airbnb",16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4,NULL,NULL,"71.84"
"airbnb",14,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,6,NULL,"1",NULL
"airbnb",11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",3,NULL,NULL,"59.87"
"airbnb",7,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"2",4,NULL,"1","63.55"
"airbnb",16,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1.5","1","62.63"
"airbnb",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"92.10"
"airbnb",8,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,1,NULL,NULL,NULL
"airbnb",14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"2",2,"1","1","236.70"
"airbnb",2,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1","1","133.55"
"airbnb",20,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","1","63.55"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"0",5,"3.5","3","175.91"
"airbnb",20,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1","1","42.37"
"airbnb",11,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,"1",2,"1","1","22.10"
"airbnb",17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,"1","1","46.05"
"airbnb",16,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,NULL,5,NULL,"2",NULL
"airbnb",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"112.36"
"airbnb",3,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,"6",12,"1","2","58.94"
"airbnb",7,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,"1",3,"1","1","117.89"
"airbnb",6,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,"1",2,"1","1","46.97"
"booking",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"164.0000000000000000"
"booking",1,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"399.0000000000000000"
"airbnb",16,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,"1",2,"1","1","124.34"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,"2",4,"1","1","53.42"
"airbnb",22,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,"2",2,"1","1","38.68"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"2",3,"1","1","46.05"
"airbnb",2,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,"2",4,"1","1","108.68"
"airbnb",20,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,"2",4,"1","1","156.57"
"airbnb",2,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"1",2,"1","1","140.91"
"airbnb",6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,"1","1","45.13"
"airbnb",5,2,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1.5","1","41.45"
"airbnb",15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,"1","1","92.10"
"airbnb",2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"1",2,"1","1","124.34"
"airbnb",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",6,NULL,NULL,"236.70"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"3",6,"1","1","74.60"
"airbnb",15,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1","2","55.26"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"3",6,"1","3","107.76"
"airbnb",9,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,4,NULL,"3",NULL
"airbnb",3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,"2",4,"1.5","2","113.28"
"airbnb",12,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,NULL,7,NULL,"4",NULL
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"5",9,"2.5","5","855.00"
"airbnb",10,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",19,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,"2",4,"1","2","87.50"
"airbnb",22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"73.68"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1","1","63.55"
"airbnb",9,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"1",1,"1","0","20.26"
"airbnb",10,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,"4",5,"1.5","3","83.81"
"airbnb",5,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NULL,4,NULL,"2",NULL
"airbnb",15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",5,"1.5","1","129.86"
"airbnb",20,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"4",6,"1","3","100.39"
"airbnb",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2,NULL,NULL,"59.87"
"airbnb",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",3,NULL,NULL,"93.02"
"airbnb",20,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,"3",6,"1.5","2","81.05"
"airbnb",6,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",2,NULL,"1","63.55"
"airbnb",23,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,NULL,1,NULL,"1",NULL
"airbnb",1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",3,"1","1","340.00"
"airbnb",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",7,NULL,NULL,"176.83"
"airbnb",21,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"2",4,"1","1","139.00"
"airbnb",6,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,"2",4,"1.5","2","105.92"
"airbnb",9,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"2",4,"1","1","68.15"
"airbnb",16,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"2",5,"1","2","92.10"
"airbnb",8,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,"2",6,"1","2","138.15"
"airbnb",9,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,"2",4,"1.5","1","60.79"
"airbnb",2,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,NULL,2,NULL,"1",NULL
"airbnb",16,2,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","1","39.60"
"airbnb",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"59.87"
"airbnb",9,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,"0",2,"1","1","72.76"
"airbnb",18,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"4",8,"1","2","51.58"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"3",6,"1","3","58.94"
"airbnb",22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"41.45"
"airbnb",7,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"1",2,"1","1","41.45"
"airbnb",21,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1","1","58.94"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"4",8,NULL,"3","102.23"
"airbnb",16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,NULL,4,NULL,"1",NULL
"airbnb",5,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,"1",2,"1.5","1","70.92"
"airbnb",7,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NULL,5,NULL,"1",NULL
"airbnb",2,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"2",3,NULL,"1","47.89"
"airbnb",21,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"2",4,"1","1","96.70"
"airbnb",14,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,"1",2,"1.5","1","50.66"
"airbnb",2,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,"2",4,"1","1","83.81"
"airbnb",2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",4,"2","2","221.04"
"airbnb",16,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,3,NULL,"1",NULL
"airbnb",12,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"3",6,NULL,"2","127.10"
"airbnb",3,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"2",4,"1","1","92.10"
"booking",2,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"113.0000000000000000"
"airbnb",16,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"11",14,"1","3","269.85"
"airbnb",12,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,NULL,3,NULL,"1",NULL
"airbnb",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",3,NULL,NULL,"56.18"
"airbnb",17,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",12,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",4,NULL,"1","82.89"
"airbnb",9,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"2",3,"1","1","81.05"
"airbnb",9,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"4",6,"1","2","116.05"
"airbnb",4,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,NULL,3,NULL,"1",NULL
"airbnb",5,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,"1",2,NULL,NULL,"138.15"
"airbnb",16,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,"1","64.47"
"booking",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"140.8125000000000000"
"airbnb",14,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"2",4,"1","2","60.79"
"airbnb",10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,"2",4,"1","1","61.71"
"booking",17,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,NULL,NULL,NULL,NULL,"133.6666666666666667"
"airbnb",10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",10,"1","3","143.68"
"airbnb",2,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"1",2,"1","1","129.86"
"airbnb",9,2,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",20,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,"1",1,"1","1","41.45"
"airbnb",3,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,"2",4,"1","1","85.65"
"airbnb",1,2,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"0",1,"1","1","79.21"
"airbnb",10,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,"2",4,"1.5","2","100.39"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"3",3,"1","1","51.58"
"airbnb",15,3,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,"1",1,"1","1","49.73"
"airbnb",5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"1",3,"1","1","41.45"
"booking",9,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"167.1875000000000000"
"airbnb",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,NULL,NULL,"32.23"
"airbnb",15,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1.5","1","44.21"
"airbnb",2,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"4",4,"1.5","1","65.39"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,"3",6,"1","2","93.94"
"airbnb",2,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"1",4,"1","1","39.60"
"airbnb",6,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"0",3,"1","1","71.84"
"airbnb",16,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1.5","1","59.87"
"airbnb",6,2,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,NULL,4,NULL,NULL,NULL
"airbnb",20,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,"3",8,"2","3","256.96"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,"4",4,"1","1","85.65"
"airbnb",16,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1","2","136.31"
"airbnb",15,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,"2",4,"1","1","78.28"
"airbnb",18,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,"2",6,NULL,"2","89.34"
"airbnb",9,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"2",4,NULL,"1","78.28"
"airbnb",4,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"2",2,"1","2","35.92"
"airbnb",3,2,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",2,"1","1","53.42"
"airbnb",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",3,NULL,NULL,"186.96"
"airbnb",15,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"1",4,"1","1","36.84"
"airbnb",3,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,"1",2,NULL,"2","55.26"
"airbnb",12,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",17,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"3",1,"1","1","92.10"
"airbnb",5,2,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,NULL,2,NULL,NULL,NULL
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,NULL,3,NULL,"1",NULL
"booking",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"240.9375000000000000"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,"0",3,"1","1","113.28"
"airbnb",18,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NULL,4,NULL,NULL,NULL
"airbnb",5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"38.68"
"airbnb",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"60.79"
"airbnb",3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,"2",4,NULL,"2","128.02"
"airbnb",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",6,NULL,NULL,NULL
"airbnb",17,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"2",4,"1","1","54.34"
"airbnb",7,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1",4,"1","1","123.41"
"airbnb",3,2,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"2",3,NULL,NULL,"89.34"
"booking",14,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"182.9375000000000000"
"airbnb",3,2,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,NULL,NULL,"33.16"
"airbnb",6,2,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,"1",2,"1","1","38.68"
"airbnb",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,NULL,NULL,"63.55"
"airbnb",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"220.12"
"airbnb",7,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"1",3,NULL,NULL,"50.66"
